"REF_DATE","GEO","DGUID","Labour force characteristics","Population centre and rural areas","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-02","Canada","2016A000011124","Unemployment rate","Rural area","Both sexes","15 years and over","Percentage","242","units","0","v1234979003","1.8.5.1.1","5.1","","","","1"
"2024-03","Canada","2016A000011124","Unemployment rate","Rural area","Both sexes","15 years and over","Percentage","242","units","0","v1234979003","1.8.5.1.1","4.9","","","","1"
"2011-11","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.5","","","","1"
"2011-12","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.7","","","","1"
"2012-01","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.1","","","","1"
"2012-02","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","8.7","","","","1"
"2012-03","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","8.5","","","","1"
"2012-04","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","8.6","","","","1"
"2012-05","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.4","","","","1"
"2012-06","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.3","","","","1"
"2012-07","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.0","","","","1"
"2012-08","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","8.0","","","","1"
"2012-09","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.7","","","","1"
"2012-10","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.8","","","","1"
"2012-11","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.6","","","","1"
"2012-12","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.7","","","","1"
"2013-01","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","8.6","","","","1"
"2013-02","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","8.5","","","","1"
"2013-03","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.3","","","","1"
"2013-04","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.2","","","","1"
"2013-05","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.4","","","","1"
"2013-06","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.4","","","","1"
"2013-07","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.2","","","","1"
"2013-08","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.3","","","","1"
"2013-09","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.1","","","","1"
"2013-10","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.8","","","","1"
"2013-11","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.3","","","","1"
"2013-12","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","8.0","","","","1"
"2014-01","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.3","","","","1"
"2014-02","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.3","","","","1"
"2014-03","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.3","","","","1"
"2014-04","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.0","","","","1"
"2014-05","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.7","","","","1"
"2014-06","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.1","","","","1"
"2014-07","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.9","","","","1"
"2014-08","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.3","","","","1"
"2014-09","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","5.6","","","","1"
"2014-10","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.1","","","","1"
"2014-11","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.7","","","","1"
"2014-12","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.0","","","","1"
"2015-01","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","8.6","","","","1"
"2015-02","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.2","","","","1"
"2015-03","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.3","","","","1"
"2015-04","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.2","","","","1"
"2015-05","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.9","","","","1"
"2015-06","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.0","","","","1"
"2015-07","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.1","","","","1"
"2015-08","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.3","","","","1"
"2015-09","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.1","","","","1"
"2015-10","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","5.9","","","","1"
"2015-11","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.2","","","","1"
"2015-12","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.9","","","","1"
"2016-01","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.3","","","","1"
"2016-02","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.2","","","","1"
"2016-03","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.6","","","","1"
"2016-04","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","9.1","","","","1"
"2016-05","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.3","","","","1"
"2016-06","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.1","","","","1"
"2016-07","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.9","","","","1"
"2016-08","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.3","","","","1"
"2016-09","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","5.9","","","","1"
"2016-10","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","6.2","","","","1"
"2016-11","Canada","2016A000011124","Unemployment rate","Non-census metropolitan area and non-census agglomeration","Both sexes","15 years and over","Percentage","242","units","0","v1234979030","1.8.6.1.1","7.0","","","","1"
